ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Label,Project,ProjectFile,ProjectName,EntryDate,Comment,Link
p_kalamkala1397,Kalam,kala1397,Kalam,kmh,Papunesia,-5.25216,144.585,Nuclear Trans New Guinea,Kalam_kala1397,parabank,Kalam kala1397.txt,,20161129,,
p_kalingaahinkayapakalanguyaahin1234,Ahin-Kayapa Kalanguya,ahin1234,Ahin-Kayapa Kalanguya,kak,Papunesia,16.321,120.90003,Austronesian,Kalinga_(Ahin-Kayapa_Kalanguya)_ahin1234,parabank,Kalinga (Ahin-Kayapa Kalanguya) ahin1234.txt,,20170621,Kinship terms may have come from Ilokano,
p_kamangkama1365,Kamang,kama1365,Kamang,woi,Papunesia,-8.26897,124.792,,Kamang_kama1365,parabank,Kamang kama1365.txt,,20170621,,
p_kamberakamb1299,Kambera,kamb1299,Kambera,xbr,Papunesia,-9.88447,120.235,Austronesian,Kambera_kamb1299,parabank,Kambera kamb1299.txt,,20170614,,
p_kankanaeykankanaikank1243,Kankanaey,kank1243,Kankanaey,kne,Papunesia,16.8548,120.689,Austronesian,Kankanaey_(Kankanai)_kank1243,parabank,Kankanaey (Kankanai) kank1243.txt,,20170406,,
p_kanumkanu1280,Kanum,kanu1280,Kanum,,,NA,NA,,Kanum_kanu1280,parabank,Kanum kanu1280.txt,,20170322,,
p_kapingamarangikapi1249a,Kapingamarangi,kapi1249,Kapingamarangi,kpg,Papunesia,1.039166,154.797223,Austronesian,Kapingamarangi_kapi1249a,parabank,Kapingamarangi kapi1249.txt,,20170516,,
p_kashayakash1280,Kashaya,kash1280,Kashaya,kju,North America,38.5424,-123.08,,Kashaya_kash1280,parabank,Kashaya kash1280.txt,,20180413,,
p_kayardildkaya1318,Kayardild-Yangkaal,kaya1318,Kayardild-Yangkaal,,,NA,NA,,Kayardild_kaya1318,parabank,Kayardild kaya1318.txt,,NA,,
p_khalkhamongolianmong1331,Mongolian,mong1331,Mongolian,mon,Eurasia,NA,NA,,Khalkha-Mongolian_mong1331,parabank,Khalkha-Mongolian mong1331.txt,,20191112,,
p_kilivilakili1267,Kilivila,kili1267,Kilivila,kij,Papunesia,-8.72574,151.072,Austronesian,Kilivila_kili1267,parabank,Kilivila kili1267.txt,,20170627,,
p_kiputkipu1237,Kiput,kipu1237,Kiput,kyi,Papunesia,4.16535,114.367,Austronesian,Kiput_kipu1237,parabank,Kiput kipu1237.txt,,20161202,,
p_kiramankira1248,Kiramang,kira1248,Kiramang,,Papunesia,NA,NA,,Kiraman_kira1248,parabank,Kiraman kira1248.txt,,20170621,,
p_kiwaiankiwa1251,Kiwaian,kiwa1251,Kiwaian,,,NA,NA,,Kiwaian_kiwa1251,parabank,Kiwaian kiwa1251.txt,,NA,,
p_klonklon1234,Klon-Kafoa,klon1234,Klon-Kafoa,,,NA,NA,,Klon_klon1234,parabank,Klon klon1234.txt,,20161124,,
p_kodeohakode1237,Kodeoha,kode1237,Kodeoha,vko,Papunesia,-3.39566,120.937,Austronesian,Kodeoha_kode1237,parabank,Kodeoha kode1237.txt,,20161209,,
p_kogicogu1240,Cogui,cogu1240,Cogui,kog,South America,10.9485,-73.8043,,Kogi_cogu1240,parabank,Kogi_cogu1240.txt,,20191115,,
p_koiarigras1249,Grass Koiari,gras1249,Grass Koiari,kbk,Papunesia,-9.51218,147.437,,Koiari_gras1249,parabank,Koiari gras1249.txt,,20161205,,
p_kombakomb1273,Komba,komb1273,Komba,kpf,Papunesia,-6.16163,147.28,Nuclear Trans New Guinea,Komba_komb1273,parabank,Komba komb1273.txt,,20171030,,
p_komnzokomn1238,Kómnjo,komn1238,Kómnjo,,Papunesia,NA,NA,,Komnzo_komn1238,parabank,Komnzo komn1238.txt,,NA,"g represents /ŋg/ and th represents θ, in addition ə is inserted into certain clusters, so that orthographic <nge> is phonetic [nəŋge]",
p_konawekona1243,Konawe,kona1243,Konawe,,Papunesia,NA,NA,Austronesian,Konawe_kona1243,parabank,Konawe kona1243.txt,,20161209,,
p_koronikoro1311,Koroni,koro1311,Koroni,xkq,Papunesia,-2.6367,121.977,Austronesian,Koroni_koro1311,parabank,Koroni koro1311.txt,,20161209,,
p_kristangmalaccacreoleportugesemala1533,Malacca-Batavia Portuguese Creole,mala1533,Malacca-Batavia Portuguese Creole,mcm,Eurasia,2.188087,102.262059,Indo-European,Kristang_(Malacca_Creole_Portugese)_mala1533,parabank,Kristang (Malacca Creole Portugese) mala1533.txt,,20161201,,
p_kuanuakuan1248,Kuanua,kuan1248,Kuanua,ksd,Papunesia,-4.30986,152.114,Austronesian,Kuanua_kuan1248,parabank,Kuanua kuan1248.txt,,20170628,,
p_kukuyalanjikuku1273,Kuku-Yalanji,kuku1273,Kuku-Yalanji,gvn,Australia,-16.0036,145.188,Pama-Nyungan,Kuku-Yalanji_kuku1273,parabank,Kuku-Yalanji kuku1273.txt,,20170321,,
p_kulisusukuli1254,Kulisusu,kuli1254,Kulisusu,vkl,Papunesia,-4.58411,123.045,Austronesian,Kulisusu_kuli1254,parabank,Kulisusu kuli1254.txt,,20161209,,
p_kunjenkunj1248,Southwestern Alaya-Athima,kunj1248,Southwestern Alaya-Athima,,,NA,NA,Pama-Nyungan,Kunjen_kunj1248,parabank,Kunjen kunj1248.txt,,20161128,,
p_kuotkuot1243,Kuot,kuot1243,Kuot,kto,Papunesia,-3.06952,151.537,,Kuot_kuot1243,parabank,Kuot kuot1243.txt,,20170326,,
p_kuukuyaukuuk1238,Kuuku-Ya'u,kuuk1238,Kuuku-Ya'u,kuy,Australia,-12.4947,143.165,Pama-Nyungan,Kuuku_Ya'u_kuuk1238,parabank,Kuuku Ya'u kuuk1238.txt,,20171209,,
p_kuwaruboun1245,Bo-Ung,boun1245,Bo-Ung,mux,Papunesia,-5.8626,144.086,Nuclear Trans New Guinea,Ku_Waru_boun1245,parabank,Ku_Waru boun1245.txt,,20191122,,
p_kwaiokwai1243,Kwaio,kwai1243,Kwaio,kwd,Papunesia,-8.93744,160.965,Austronesian,Kwaio_kwai1243,parabank,Kwaio kwai1243.txt,,NA,,
p_kwamerakwam1252,Kwamera,kwam1252,Kwamera,tnk,Papunesia,-19.5954,169.442,Austronesian,Kwamera_kwam1252,parabank,Kwamera kwam1252.txt,,20170531,,
p_kwomakwom1262,Kwoma,kwom1262,Kwoma,kmo,Papunesia,-4.08721,142.664,,Kwoma_kwom1262,parabank,Kwoma kwom1262.txt,,20170125,,
p_kyakakyak1244,Kyaka,kyak1244,Kyaka,kyc,Papunesia,-5.52462,144.119,Nuclear Trans New Guinea,Kyaka_kyak1244,parabank,Kyaka kyak1244.txt,,20161205,,
p_laiwuilaiw1239,Laiwui,laiw1239,Laiwui,,Papunesia,NA,NA,Austronesian,Laiwui_laiw1239,parabank,Laiwui laiw1239.txt,,20161209,,
p_lalomeruilalo1239,Lalomerui,lalo1239,Lalomerui,,Papunesia,NA,NA,Austronesian,Lalomerui_lalo1239,parabank,Lalomerui lalo1239.txt,,20161209,,
p_lamahalotlama1277,Lamaholot,lama1277,Lamaholot,slp,Papunesia,-8.36439,122.803,Austronesian,Lamahalot_lama1277,parabank,Lamahalot lama1277.txt,,20170628,,
p_lametinmere1242,Merei,mere1242,Merei,lmb,Papunesia,-15.2839,166.905,Austronesian,Lametin_mere1242,parabank,Lametin mere1242.txt,,NA,,
p_lamogailamo1244,Lamogai,lamo1244,Lamogai,lmg,Papunesia,-5.87071,149.321,Austronesian,Lamogai_lamo1244,parabank,Lamogai lamo1244.txt,,20170110,,
p_landeweland1259,Landawe,land1259,Landawe,,Papunesia,NA,NA,Austronesian,Landewe_land1259,parabank,Landewe land1259.txt,,20161209,,
p_lardillard1243,Lardil,lard1243,Lardil,lbz,Australia,-16.56152,139.4343,,Lardil_lard1243,parabank,Lardil lard1243.txt,,20170501,,
p_larevatlare1249,Larevat,lare1249,Larevat,lrv,Papunesia,-16.1971,167.387,Austronesian,Larevat_lare1249,parabank,Larevat lare1249.txt,,20171025,,
p_latinlati1261a,Latin,lati1261,Latin,lat,Eurasia,41.9026,12.4502,Indo-European,Latin_lati1261a,parabank,Latin lati1261.txt,,20161124,,
p_laujelauj1238,Lauje,lauj1238,Lauje,law,Papunesia,0.50708,120.262,Austronesian,Lauje_lauj1238,parabank,Lauje lauj1238.txt,,20161207,,
p_laulauu1247,Lau,lauu1247,Lau,llu,Papunesia,-8.51018,160.872,Austronesian,Lau_lauu1247,parabank,Lau lauu1247.txt,,NA,,
p_lavatburalamusongkonobinlava1239,Lavatbura-Lamusong,lava1239,Lavatbura-Lamusong,lbv,Papunesia,-3.21903,151.728,Austronesian,Lavatbura-lamusong_(Konobin)_lava1239,parabank,Lavatbura-lamusong (Konobin) lava1239.txt,,20170326,,
p_lelepalele1267,Lelepa,lele1267,Lelepa,lpa,Papunesia,-17.6042,168.202,Austronesian,Lelepa_lele1267,parabank,Lelepa lele1267.txt,,20171108,,
p_lenakellena1238,Lenakel,lena1238,Lenakel,tnl,Papunesia,-19.4763,169.261,Austronesian,Lenakel_lena1238,parabank,Lenakel lena1238.txt,,20170530,,
p_letemboirepanbitiplete1241,Letemboi-Repanbitip,lete1241,Letemboi-Repanbitip,nms,Papunesia,-16.4339,167.566,Austronesian,Letemboi-Repanbitip_lete1241,parabank,Letemboi-Repanbitip lete1241.txt,,NA,"angk = third person singular possessive, gutami = first person possessive (my father), gutaman = second person possessive (your father), gutamangk = third person possessive (his/her father)",
p_lewolewo1242,Lewo,lewo1242,Lewo,lww,Papunesia,-16.7612,168.334,Austronesian,Lewo_lewo1242,parabank,Lewo lewo1242.txt,,20171113,,https://openresearch-repository.anu.edu.au/handle/1885/132959
p_limilnganlimi1242,Limilngan-Wulna,limi1242,Limilngan-Wulna,,,NA,NA,,Limilngan_limi1242,parabank,Limilngan limi1242.txt,,20161205,,
p_lisulisu1250a,Lisu,lisu1250,Lisu,lis,Eurasia,26.91,98.94,Sino-Tibetan,Lisu_lisu1250a,parabank,Lisu lisu1250a.txt,,NA,,
p_lisulisu1250b,Lisu,lisu1250,Lisu,lis,Eurasia,26.91,98.94,Sino-Tibetan,Lisu_lisu1250b,parabank,Lisu lisu1250b.txt,,NA,,
p_lisulisu1250c,Lisu,lisu1250,Lisu,lis,Eurasia,26.91,98.94,Sino-Tibetan,Lisu_lisu1250c,parabank,Lisu lisu1250c.txt,,NA,,
p_lisulisu1250d,Lisu,lisu1250,Lisu,lis,Eurasia,26.91,98.94,Sino-Tibetan,Lisu_lisu1250d,parabank,Lisu lisu1250d.txt,,NA,,
p_lolodalabalodalolo1264,Loloda-Laba,lolo1264,Loloda-Laba,loa,Papunesia,1.95461,127.772,,Loloda-Laba_(Loda)_lolo1264,parabank,Loloda-Laba (Loda) lolo1264.txt,,20170612,Data incomplete and source word list requires interpretation,
p_loniuloni1238,Loniu,loni1238,Loniu,los,Papunesia,-2.06124,147.35,Austronesian,Loniu_loni1238,parabank,Loniu loni1238.txt,,20170601,,
p_lonwolwollonw1238,Lonwolwol,lonw1238,Lonwolwol,crc,Papunesia,-16.2286,168.016,Austronesian,Lonwolwol_lonw1238,parabank,Lonwolwol lonw1238.txt,,20171010,,
p_lotogalohloto1240,Lo-Toga,loto1240,Lo-Toga,lht,Papunesia,-13.334872,166.634338,Austronesian,Lo-Toga_(Loh)_loto1240,parabank,Lo-Toga (Loh) loto1240.txt,,20171101,,
p_luangiuaontongjavaonto1237,Luangiua,onto1237,Luangiua,ojv,Papunesia,-5.49029,159.701,Austronesian,Luangiua_(Ontong_Java)_onto1237,parabank,Luangiua (Ontong Java) onto1237.txt,,20170516,,
p_luburuakaralubu1242,Luburua,lubu1242,Luburua,,Papunesia,NA,NA,Austronesian,Luburua_(Kara)_lubu1242,parabank,Luburua (Kara) lubu1242.txt,,20170325,,
p_maanyanmaan1238,Ma'anyan,maan1238,Ma'anyan,mhy,Papunesia,-2.1239,115.092,Austronesian,Ma'anyan_maan1238,parabank,Ma'anyan maan1238.txt,,20170628,,
p_mabaindonesiamaba1278,Maba (Indonesia),maba1278,Maba (Indonesia),mqa,Papunesia,0.59011,128.418,Austronesian,Maba_(Indonesia)_maba1278,parabank,Maba (Indonesia) maba1278.txt,,20170612,Data incomplete and source word list requires interpretation,
p_madakkonnosmada1284,Madak linkage,mada1284,Madak linkage,,,NA,NA,Austronesian,Madak_(Konnos)_mada1284,parabank,Madak (Konnos) mada1284.txt,,20170326,,
p_madolemodo1249,Modole,modo1249,Modole,mqo,Papunesia,1.40199,127.752,,Madole_modo1249,parabank,Madole modo1249.txt,,20170612,Data incomplete and source word list requires interpretation,
p_maduresenucl1460,Madurese,nucl1460,Madurese,mad,Papunesia,-7,113,Austronesian,Madurese_nucl1460,parabank,Madurese nucl1460.txt,,20170718,,collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf
p_mafeamaveamafe1237,Mafea,mafe1237,Mafea,mkv,Papunesia,-15.4316,167.241,Austronesian,Mafea_(Mavea)_mafe1237,parabank,Mafea (Mavea) mafe1237.txt,,20171110,,
p_magammaga1262,Magam,maga1262,Magam,,Papunesia,NA,NA,Austronesian,Magam_maga1262,parabank,Magam maga1262.txt,,20171011,,
p_maguindanaomagindonaomoromagu1243,Maguindanao,magu1243,Maguindanao,mdh,Papunesia,6.9453,124.509,Austronesian,Maguindanao_(Magindonao_Moro)_magu1243,parabank,Maguindanao (Magindonao Moro) magu1243.txt,,20170406,,
p_maklewmakl1246,Maklew,makl1246,Maklew,mgf,Papunesia,-7.74424,139.273,,Maklew_makl1246,parabank,Maklew makl1246.txt,,NA,,
p_malganamalg1242a,Malgana,malg1242,Malgana,vml,Australia,-26.211,114.245,Pama-Nyungan,Malgana_malg1242a,parabank,Malgana malg1242.txt,,20161129,,
p_malimali1284,Mali,mali1284,Mali,gcc,Papunesia,-4.71826,152.214,,Mali_mali1284,parabank,Mali mali1284.txt,,20161129,,
p_maluabaymalu1245,Malua Bay,malu1245,Malua Bay,mll,Papunesia,-15.9813,167.208,Austronesian,Malua_Bay_malu1245,parabank,Malua Bay malu1245.txt,,20171026,,
p_manammana1295,Manam,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,Manam_mana1295,parabank,Manam mana1295.txt,,20170703,,
p_manangemana1288,Manange,mana1288,Manange,nmm,Eurasia,28.6416,84.0515,Sino-Tibetan,Manange_mana1288,parabank,Manange mana1288.txt,,20161201,,
p_mangaiamang1402,Mangaia,mang1402,Mangaia,,Papunesia,NA,NA,Austronesian,Mangaia_mang1402,parabank,Mangaia mang1402.txt,,20170518,,
p_mangarevamang1401,Mangareva,mang1401,Mangareva,mrv,Papunesia,-23.1095,-134.97,Austronesian,Mangareva_mang1401,parabank,Mangareva mang1401.txt,,20170517,,
p_mangeisobjomang1407,Mangei,mang1407,Mangei,,Papunesia,NA,NA,Austronesian,Mangei_(Sobjo)_mang1407,parabank,Mangei (Sobjo) mang1407.txt,,20170608,Data incomplete and source word list requires interpretation,
p_manggaraimang1405,Manggarai,mang1405,Manggarai,mqy,Papunesia,-8.55748,120.329,Austronesian,Manggarai_mang1405,parabank,Manggarai mang1405.txt,,NA,,
p_maorimaor1246,Māori,maor1246,Maori,mri,Papunesia,-38.2881,176.541,Austronesian,Maori_maor1246,parabank,Maori maor1246.txt,,NA,"pronouns my or mine: ta´-ku(sing.), a´-ku(pl.)",
p_maragustapemara1399,Maragus,mara1399,Maragus,mrs,Papunesia,-16.0695,167.33,Austronesian,Maragus_(Tape)_mara1399,parabank,Maragus (Tape) mara1399.txt,,20171205,,
p_maranaolanaomoromara1404,Maranao,mara1404,Maranao,mrw,Papunesia,7.79414,124.175,Austronesian,Maranao_(Lanao_Moro)_mara1404,parabank,Maranao (Lanao Moro) mara1404.txt,,20170406,,
p_marindnucl1622,Marind,nucl1622,Marind,mrz,Papunesia,-8.15651,140.009,,Marind_nucl1622,parabank,Marind nucl1622.txt,,20180413,,
p_marquesasmarq1246,Marquesan,marq1246,Marquesan,,,NA,NA,Austronesian,Marquesas_marq1246,parabank,Marquesas marq1246.txt,,20170517,,
p_marshallesemars1254,Marshallese,mars1254,Marshallese,mah,Papunesia,8.72,167.73,Austronesian,Marshallese_mars1254,parabank,Marshallese mars1254.txt,,20170703,,
p_maskelynesmask1242,Maskelynes,mask1242,Maskelynes,klv,Papunesia,-16.5073,167.818,Austronesian,Maskelynes_mask1242,parabank,Maskelynes mask1242.txt,,20171204,,
p_matukarmatu1261,Matukar,matu1261,Matukar,mjk,Papunesia,-4.9078,145.779,Austronesian,Matukar_matu1261,parabank,Matukar matu1261.txt,,NA,,
p_maybratmaib1239,Maybrat-Karon,maib1239,Maybrat-Karon,ayz,Papunesia,-1.3679,132.591,,Maybrat_maib1239,parabank,Maybrat maib1239.txt,,20161125,,
p_mblafembla1238,Mblafe,mbla1238,Mblafe,,Papunesia,NA,NA,,Mblafe_mbla1238,parabank,Mblafe mbla1238.txt,,20170322,,
p_mekeoeastmeke1243d,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,Mekeo_(East)_meke1243d,parabank,Mekeo (East) meke1243d.txt,,NA,,
p_mekeonorthmeke1243c,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,Mekeo_(North)_meke1243c,parabank,Mekeo (North) meke1243c.txt,,NA,,
p_mekeonorthwestmeke1243a,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,Mekeo_(North-West)_meke1243a,parabank,Mekeo (North-West) meke1243a.txt,,NA,,
p_mekeowestmeke1243b,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,Mekeo_(West)_meke1243b,parabank,Mekeo (West) meke1243b.txt,,NA,,
p_mekonggameko1237,Mekongga,meko1237,Mekongga,,Papunesia,NA,NA,Austronesian,Mekongga_meko1237,parabank,Mekongga meko1237.txt,,20161209,,
p_melefilaifiramelemele1250,Mele-Fila,mele1250,Mele-Fila,mxe,Papunesia,-17.6841,168.275,Austronesian,Mele-Fila_(Ifira-Mele)_mele1250,parabank,Mele-Fila (Ifira-Mele) mele1250.txt,,20170620,,
p_menuimenu1237,Menui,menu1237,Menui,,Papunesia,NA,NA,Austronesian,Menui_menu1237,parabank,Menui menu1237.txt,,20161209,,
p_mereimere1242,Merei,mere1242,Merei,lmb,Papunesia,-15.2839,166.905,Austronesian,Merei_mere1242,parabank,Merei mere1242.txt,,20161130,,
p_meriammeri1244,Meriam,meri1244,Meriam,ulk,Papunesia,-9.59575,143.773,,Meriam_meri1244,parabank,Meriam meri1244.txt,,20170321,,
p_merlavmerl1237,Merlav,merl1237,Merlav,mrm,Papunesia,-14.450679,168.053527,Austronesian,Merlav_merl1237,parabank,Merlav merl1237.txt,,20180109,,
p_meyahmeya1236,Meyah,meya1236,Meyah,mej,Papunesia,-1.18016,133.618,,Meyah_meya1236,parabank,Meyah meya1236.txt,,20161130,,
p_minangkabaumina1268,Minangkabau,mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,Minangkabau_mina1268,parabank,Minangkabau mina1268.txt,,20170705,,
p_miningirlungamini1251,Minigir,mini1251,Minigir,vmg,Papunesia,-4.31803,152.005,Austronesian,Miningir_(Lunga)_mini1251,parabank,Miningir (Lunga) mini1251.txt,,20170628,,
p_monoalumono1273,Mono-Alu,mono1273,Mono-Alu,mte,Papunesia,-7.05102,155.76,Austronesian,Mono-Alu_mono1273,parabank,Mono-Alu mono1273.txt,,20170402,,
p_morgan1871amazuluamazulukafirzulu1248,Zulu,zulu1248,Zulu,zul,Africa,-28.9,30.2,Atlantic-Congo,Morgan1871_Amazulu_(Amazulu_Kafir)_zulu1248,parabank,Morgan1871 Amazulu (Amazulu Kafir) zulu1248.txt,,NA,,
p_morgan1871anahnelingrosventresofprairiegros1243,Gros Ventre,gros1243,Gros Ventre,ats,North America,48.4834,-108.738,Algic,Morgan1871_An-ah'-ne-lin_(Gros_Ventres_of_Prairie)_gros1243,parabank,Morgan1871 An-ah'-ne-lin (Gros Ventres of Prairie) gros1243.txt,,NA,,
p_morgan1871arikaraarickareearik1262,Arikara,arik1262,Arikara,ari,North America,45,-100,,Morgan1871_Arikara_(Arickaree)_arik1262,parabank,Morgan1871 Arikara (Arickaree) arik1262.txt,,NA,,
p_morgan1871assiniboineasiniboineassi1247,Assiniboine,assi1247,Assiniboine,asb,North America,49.2923,-106.068,,Morgan1871_Assiniboine_(Asiniboine)_assi1247,parabank,Morgan1871 Assiniboine (Asiniboine) assi1247.txt,,NA,,
p_morgan1871baffininuktituteskimonorthumberlandinletbaff1241,Baffin Inuktitut,baff1241,Baffin Inuktitut,,North America,NA,NA,,"Morgan1871_Baffin_Inuktitut_(Eskimo,_Northumberland_Inlet)_baff1241",parabank,"Morgan1871 Baffin Inuktitut (Eskimo, Northumberland Inlet) baff1241.txt",,NA,,
p_morgan1871bengalibeng1280,Bengali,beng1280,Bengali,ben,Eurasia,24,90,Indo-European,Morgan1871_Bengâli_beng1280,parabank,Morgan1871 Bengâli beng1280.txt,,NA,,
p_morgan1871bloodsiksikabloodblackfootbloo1239,Blood,bloo1239,Blood,,North America,NA,NA,Algic,Morgan1871_Blood_Siksika_(Blood_Blackfoot)_bloo1239,parabank,Morgan1871 Blood Siksika (Blood Blackfoot) bloo1239.txt,,NA,,
p_morgan1871burmeseburm1266,Burmish,burm1266,Burmish,,,NA,NA,Sino-Tibetan,Morgan1871_Burmese_burm1266,parabank,Morgan1871 Burmese burm1266.txt,,NA,,
p_morgan1871canaresenucl1305,Kannada,nucl1305,Kannada,kan,Eurasia,13.5878,76.1198,Dravidian,Morgan1871_Canarese_nucl1305,parabank,Morgan1871 Canarese nucl1305.txt,,NA,,
p_morgan1871cayugacayu1261,Cayuga,cayu1261,Cayuga,cay,North America,42.41,-76.5969,,Morgan1871_Cayuga_cayu1261,parabank,Morgan1871 Cayuga cayu1261.txt,,NA,,
p_morgan1871cherokeecher1273,Cherokee,cher1273,Cherokee,chr,North America,35.4664,-83.163,,Morgan1871_Cherokee_cher1273,parabank,Morgan1871 Cherokee cher1273.txt,,NA,,
p_morgan1871chibchanewgranadachib1270,Chibcha,chib1270,Chibcha,chb,South America,6.24999,-74.1666,,Morgan1871_Chibcha_(New_Granada)_chib1270,parabank,Morgan1871 Chibcha (New Granada) chib1270.txt,,NA,,
p_morgan1871chickasachic1270,Chickasaw,chic1270,Chickasaw,cic,North America,34,-88,,Morgan1871_Chickasa_chic1270,parabank,Morgan1871 Chickasa chic1270.txt,,NA,,
p_morgan1871chinesesini1245,Sinitic,sini1245,Sinitic,,,NA,NA,Sino-Tibetan,Morgan1871_Chinese_sini1245,parabank,Morgan1871 Chinese sini1245.txt,,NA,,
p_morgan1871choctaw1choc1276,Choctaw,choc1276,Choctaw,cho,North America,32.25,-88.5,,Morgan1871_Choctaw_(1)_choc1276,parabank,Morgan1871 Choctaw (1) choc1276.txt,,NA,,
p_morgan1871choctaw2choc1276,Choctaw,choc1276,Choctaw,cho,North America,32.25,-88.5,,Morgan1871_Choctaw_(2)_choc1276,parabank,Morgan1871 Choctaw (2) choc1276.txt,,NA,,
p_morgan1871creekcree1270,Creek,cree1270,Creek,mus,North America,31,-87.5,,Morgan1871_Creek_cree1270,parabank,Morgan1871 Creek cree1270.txt,,NA,,
p_morgan1871creeofthelowlandscree1272,Cree,cree1272,Cree,cre,North America,NA,NA,Algic,Morgan1871_Cree_of_the_Lowlands_cree1272,parabank,Morgan1871 Cree of the Lowlands cree1272.txt,,NA,,
p_morgan1871crowcrow1244,Crow,crow1244,Crow,cro,North America,45.368,-107.874,,Morgan1871_Crow_crow1244,parabank,Morgan1871 Crow crow1244.txt,,NA,,
p_morgan1871dakotablackfootlako1247,Lakota,lako1247,Lakota,lkt,North America,46.3699,-103.95,,Morgan1871_Dakota_Blackfoot_lako1247,parabank,Morgan1871 Dakota: Blackfoot lako1247.txt,,NA,,
p_morgan1871dakotabrulebrul1239,Brulé,brul1239,Brulé,,North America,NA,NA,,Morgan1871_Dakota_Brule_brul1239,parabank,Morgan1871 Dakota: Brule brul1239.txt,,NA,,
p_morgan1871dakotaisauntiedako1258,Dakota,dako1258,Dakota,dak,North America,47.6857,-102.12,,Morgan1871_Dakota_Isauntie_dako1258,parabank,Morgan1871 Dakota: Isauntie dako1258.txt,,NA,,
p_morgan1871dakotaogalallalako1247,Lakota,lako1247,Lakota,lkt,North America,46.3699,-103.95,,Morgan1871_Dakota_Ogalalla_lako1247,parabank,Morgan1871 Dakota: Ogalalla lako1247.txt,,NA,,
p_morgan1871dakotasissetondako1258,Dakota,dako1258,Dakota,dak,North America,47.6857,-102.12,,Morgan1871_Dakota_Sisseton_dako1258,parabank,Morgan1871 Dakota: Sisseton dako1258.txt,,NA,,
p_morgan1871dakotauncpapalako1247,Lakota,lako1247,Lakota,lkt,North America,46.3699,-103.95,,Morgan1871_Dakota_Uncpapa_lako1247,parabank,Morgan1871 Dakota: Uncpapa lako1247.txt,,NA,,
p_morgan1871dakotayanktonaisdako1258,Dakota,dako1258,Dakota,dak,North America,47.6857,-102.12,,Morgan1871_Dakota_Yanktonais_dako1258,parabank,Morgan1871 Dakota: Yanktonais dako1258.txt,,NA,,
p_morgan1871dakotayanktondako1258,Dakota,dako1258,Dakota,dak,North America,47.6857,-102.12,,Morgan1871_Dakota_Yankton_dako1258,parabank,Morgan1871 Dakota: Yankton dako1258.txt,,NA,,
p_morgan1871delawarecomm1246,Common Delaware,comm1246,Common Delaware,del,North America,NA,NA,Algic,Morgan1871_Delaware_comm1246,parabank,Morgan1871 Delaware comm1246.txt,,NA,,
p_morgan1871etchemiuormalisetemale1293,Malecite,male1293,Malecite,,North America,NA,NA,Algic,"Morgan1871_Etchemiu,_or_Malisete_male1293",parabank,"Morgan1871 Etchemiu, or Malisete male1293.txt",,NA,,
p_morgan1871grandpawneepawn1254,Pawnee,pawn1254,Pawnee,paw,North America,36.2862,-96.8937,,Morgan1871_Grand_Pawnee_pawn1254,parabank,Morgan1871 Grand Pawnee pawn1254.txt,,NA,,
p_morgan1871gujaratiguja1252,Gujarati,guja1252,Gujarati,guj,Eurasia,22.687,71.0962,Indo-European,Morgan1871_Gujarati_guja1252,parabank,Morgan1871 Gujarati guja1252.txt,,NA,,
p_morgan1871hareindiansortanatinnehare1243,Slaveyic,hare1243,Slaveyic,,,NA,NA,,Morgan1871_Hare_Indians_or_Tä-nä'-tin-ne_hare1243,parabank,Morgan1871 Hare Indians or Tä-nä'-tin-ne hare1243.txt,,NA,,
p_morgan1871hawaiianhawa1245,Hawaiian,hawa1245,Hawaiian,haw,Papunesia,19.6297,-155.43,Austronesian,Morgan1871_Hawaiian_hawa1245,parabank,Morgan1871 Hawaiian hawa1245.txt,,NA,,
p_morgan1871hindihind1269,Hindi,hind1269,Hindi,hin,Eurasia,25,77,Indo-European,Morgan1871_Hindi_hind1269,parabank,Morgan1871 Hindi hind1269.txt,,NA,,
p_morgan1871iowaiowa1245,Iowa-Oto,iowa1245,Iowa-Oto,iow,North America,40.0511,-95.5213,,Morgan1871_Iowä_iowa1245,parabank,Morgan1871 Iowä iowa1245.txt,,NA,,
p_morgan1871japanesejapa1256,Japanesic,japa1256,Japanesic,,,NA,NA,,Morgan1871_Japanese_japa1256,parabank,Morgan1871 Japanese japa1256.txt,,NA,,
p_morgan1871kalaallisuteskimogreenlandkala1399,Kalaallisut,kala1399,Kalaallisut,kal,North America,69.3761,-52.864,,"Morgan1871_Kalaallisut_(Eskimo,_Greenland)_kala1399",parabank,"Morgan1871 Kalaallisut (Eskimo, Greenland) kala1399.txt",,NA,,
